mssv,namsinh,gioitinh,hieusotuoi,khoahoc,lopsh,hedt,dien_tt,loaitruong,khuvuc,xeploai_diemtt,avxl
CFBD5065XPvAibaEXe8LHfATqQ4bHsB4wCGGX/If,1993.0,1.0,-3.0,9.0,ANTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
CA074ED7XPvAibaEXe8LHfATqQ4bHtb4bLVbgsxS,1996.0,1.0,0.0,9.0,HTTT2014,CQUI,0,THPT,Khu vực 2,2,ENG01
0CAE9BFDXPvAibaEXe8LHfATqQ4bHq2r0FA28U0O,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
173BD95CXPvAibaEXe8LHfATqQ4bHhVEVKzVUe+r,1996.0,0.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 3,2,ENG01
8CCCDEE8XPvAibaEXe8LHfATqQ4bHlOGq0O9OvkZ,1996.0,1.0,0.0,9.0,MTCL2014,CLC,0,THPT,Khu vực 2,2,ENG01
A37F289CXPvAibaEXe8HxoLOw72ZIDi64kXSZ6Q8,1995.0,1.0,-1.0,9.0,KHMT2014,CQUI,0,THPT,Khu vực 3,2,ENG01
8B8467B4XPvAibaEXe8HxoLOw72ZICrNYU4vl38X,1996.0,0.0,0.0,9.0,KTPM2014,CQUI,0,THPT,Khu vực 3,2,ENG01
4D68F109XPvAibaEXe8HxoLOw72ZIKsEn9jthDUY,1996.0,1.0,0.0,9.0,KHMT0001,CNTN,0,THPT,Khu vực 2,2,ENG01
25D76E90XPvAibaEXe8HxoLOw72ZIE81PpKJNDP6,1995.0,1.0,-1.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 3,1,ENG01
EEF1F920XPvAibaEXe8HxoLOw72ZIEORICZvHd9u,1996.0,1.0,0.0,9.0,KHMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
1436571AXPvAibaEXe8HxoLOw72ZIHe6w38Td9cn,1996.0,1.0,0.0,9.0,KTPM0001,CLC,0,THPT,Khu vực 2,3,ENG01
E1793C3EXPvAibaEXe8HxoLOw72ZINQyuySqA8hO,1996.0,1.0,0.0,9.0,KTMT2014,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
93C0C067XPvAibaEXe8HxoLOw72ZIKijP4RArBdR,1996.0,0.0,0.0,9.0,KTPM2014,CQUI,0,THPT,Khu vực 2,2,ENG01
1E832732XPvAibaEXe8HxoLOw72ZIL030v5YFYqH,1996.0,1.0,0.0,9.0,KHTN2014,CNTN,0,THPT,Khu vực 2,2,ENG01
CCB61741XPvAibaEXe8HxoLOw72ZILB/1NqMSKqS,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
B0A3F90EXPvAibaEXe/dMvqGUzyBHCi23Txy1u4n,1996.0,1.0,0.0,9.0,KTPM0001,CLC,0,THPT,Khu vực 2,3,ENG01
BAC0D992XPvAibaEXe/dMvqGUzyBHM+Z5FUq42cm,1996.0,1.0,0.0,9.0,TMĐT2014,CQUI,0,THPT,Khu vực 3,3,ENG01
1F7AA6AFXPvAibaEXe/dMvqGUzyBHHrG3wsXFplE,1996.0,1.0,0.0,9.0,CTTT2014,CTTT,0,THPT,Khu vực 3,3,ENG04
1D30F704XPvAibaEXe/dMvqGUzyBHLUMfnjgcEUd,1996.0,1.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
7A877B93XPvAibaEXe/dMvqGUzyBHKb1SK3FzsOv,1996.0,1.0,0.0,9.0,KHMT0001,CQUI,0,THPT,Khu vực 3,2,ENG01
B367C60FXPvAibaEXe/dMvqGUzyBHM5KLF2N5qsk,1996.0,1.0,0.0,9.0,KTMT0001,CLC,0,THPT,Khu vực 3,3,ENG01
BFA1F360XPvAibaEXe/dMvqGUzyBHGhn338AHn2q,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2,3,ENG01
BB55EB80XPvAibaEXe/dMvqGUzyBHOo1RighWxrN,1996.0,0.0,0.0,9.0,KTPM2014,CQUI,0,THPT,Khu vực 2,2,ENG01
BF2C8C16XPvAibaEXe/dMvqGUzyBHMDeq76jOT0A,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 3,2,ENG01
B827CB6AXPvAibaEXe/dMvqGUzyBHPKOktWi9GQz,1996.0,1.0,0.0,9.0,KHMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
2D28BCD7XPvAibaEXe9QJDM9nE85iI3DOet6BMWl,1995.0,1.0,-1.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2,1,ENG01
EFFF1E9EXPvAibaEXe9QJDM9nE85iKiZez+gxzZL,1996.0,1.0,0.0,9.0,KTMT2014,CQUI,0,THPT,Khu vực 3,3,ENG01
1083ACF2XPvAibaEXe9QJDM9nE85iJVThCVUBV9Y,1996.0,1.0,0.0,9.0,HTTT0001,CTTT,0,THPT,Khu vực 2,3,ENG04
F5601ABFXPvAibaEXe9QJDM9nE85iGedWeN6vLQA,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2,2,ENG01
5207F3BBXPvAibaEXe9QJDM9nE85iAv4XJzC1oYs,1995.0,1.0,-1.0,9.0,KHMT0001,CQUI,0,THPT,Khu vực 3,3,ENG01
60D7B6F9XPvAibaEXe9QJDM9nE85iE1U8QnIFIAy,1996.0,1.0,0.0,9.0,KTMT0001,CLC,0,THPT,Khu vực 2,3,ENG01
EC316FF0XPvAibaEXe9QJDM9nE85iKT1pf3phr8M,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2,2,ENG01
FF1F91C6XPvAibaEXe9QJDM9nE85iG8enJ2bG8BP,1993.0,1.0,-3.0,9.0,KHMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
158AD701XPvAibaEXe9afbyrOJH5CBOTQmYnFjFX,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
A6CA7254XPvAibaEXe9afbyrOJH5CGAiTpO4GPtP,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2,2,ENG01
4272DD7BXPvAibaEXe9afbyrOJH5CA7xPZrhGhkE,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
1AF8A66FXPvAibaEXe9afbyrOJH5CKZO/rCz8Mbl,1996.0,1.0,0.0,9.0,MMTT2014,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
7BCD987FXPvAibaEXe9afbyrOJH5CBVNizWcvKMe,1996.0,1.0,0.0,9.0,CNTT0001,CQUI,0,THPT,Khu vực 3,2,ENG01
26DC49F5XPvAibaEXe9afbyrOJH5CFlMrepSjvSv,1996.0,0.0,0.0,9.0,CNTT0001,CQUI,0,THPT,Khu vực 2 NT,2,ENG01
2B0CA1B8XPvAibaEXe9afbyrOJH5CPpnSE4AQlhN,1996.0,0.0,0.0,9.0,HTTT0001,CLC,0,THPT,Khu vực 3,3,ENG01
5478BE78XPvAibaEXe9afbyrOJH5CIk691Y5ZINI,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
71A74519XPvAibaEXe9afbyrOJH5CJKyLoWKNB+S,1996.0,0.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
5DE1D167XPvAibaEXe8v1/72rbobbRG+t8Nae7N4,1996.0,0.0,0.0,9.0,CNTT2014,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
131ECE74XPvAibaEXe8v1/72rbobbQHBZRJ22MB1,1995.0,1.0,-1.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
4A7E56E3XPvAibaEXe8v1/72rbobbYkWi49YWGw3,1996.0,0.0,0.0,9.0,CNTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
F638C8D6XPvAibaEXe8v1/72rbobbfn9oqqIBWfa,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
A5CFC3EAXPvAibaEXe8v1/72rbobbQBhkDh9w0n8,1995.0,1.0,-1.0,9.0,HTTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
305072BEXPvAibaEXe8v1/72rbobbQlDKr/cqaUS,1996.0,1.0,0.0,9.0,HTTT2014,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
2D8479A3XPvAibaEXe8v1/72rbobbdOHOOZiIlda,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
C7FB8BCEXPvAibaEXe9iBRrLJjO8dTdpnBoM+zoi,1995.0,0.0,-1.0,9.0,CNTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
9C27D55DXPvAibaEXe9iBRrLJjO8dRjd7Zs5TV2/,1996.0,1.0,0.0,9.0,KTPM0001,CLC,0,THPT,Khu vực 2,3,ENG01
1E4A5AC6XPvAibaEXe9iBRrLJjO8dZDYHhYIuFfM,1995.0,1.0,-1.0,9.0,KTPM2014,CQUI,0,THPT,Khu vực 2,2,ENG01
815DC6D5XPvAibaEXe9iBRrLJjO8dUXgzuC1uGLg,1996.0,1.0,0.0,9.0,MMTT2014,CQUI,0,THPT,Khu vực 2,2,ENG01
4EDD5B5CXPvAibaEXe9iBRrLJjO8dcNMX+7JRk7V,1996.0,1.0,0.0,9.0,CNTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
DFCB1C2AXPvAibaEXe9iBRrLJjO8dSVKhn7bco0u,1996.0,1.0,0.0,9.0,KTMT2014,CQUI,0,THPT,Khu vực 3,2,ENG01
2C312957XPvAibaEXe9iBRrLJjO8db8uuGBKOnXN,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 3,3,ENG01
1A5D5F18XPvAibaEXe9iBRrLJjO8dQILBANrs/Mw,1996.0,1.0,0.0,9.0,MMTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
FBF78CCFXPvAibaEXe/GP74oAJxkeDWQPDHBnP8R,1996.0,1.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
6E64155CXPvAibaEXe/GP74oAJxkeIRq/31oa9ak,1996.0,1.0,0.0,9.0,MMTT2014,CQUI,0,THPT,Khu vực 2,2,ENG01
D01FB3C4XPvAibaEXe/GP74oAJxkeCzeu7IOKesj,1996.0,1.0,0.0,9.0,ANTN2014,KSTN,0,THPT,Khu vực 2,2,ENG01
47FBD67DXPvAibaEXe/GP74oAJxkeM9Oi1FSfspn,1995.0,1.0,-1.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
AD9E064BXPvAibaEXe/GP74oAJxkeAi0ENPwa1up,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
D00E4BBEXPvAibaEXe/GP74oAJxkeL+4k2T6b+zA,1996.0,1.0,0.0,9.0,KHMT0001,CQUI,0,THPT,Khu vực 2,2,ENG01
855EBAB6XPvAibaEXe/GP74oAJxkeFK3GK4jlLCA,1996.0,1.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
E8B314E9XPvAibaEXe/GP74oAJxkeJbsEk9Q36Ww,1996.0,1.0,0.0,9.0,KHMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
54A70FAAXPvAibaEXe/GP74oAJxkeNZTWPyYVRj2,1995.0,1.0,-1.0,9.0,KHMT2014,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
39115EE5XPvAibaEXe/5SY0P9d9+eOdlmFFtHNpT,1996.0,1.0,0.0,9.0,KTMT2014,CQUI,0,THPT,Khu vực 3,2,ENG01
590C5A22XPvAibaEXe/5SY0P9d9+eIFjN53F5Ry7,1996.0,1.0,0.0,9.0,CNTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
3AEB7AB4XPvAibaEXe/5SY0P9d9+eB+bPw+UtjJt,1996.0,1.0,0.0,9.0,TMĐT2014,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
C6662E8FXPvAibaEXe/5SY0P9d9+ePHIqV5mYmE7,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 2,2,ENG01
EA9BD2A7XPvAibaEXe/5SY0P9d9+ePS3OI33kBrB,1996.0,1.0,0.0,9.0,KTPM2014,CQUI,0,THPT,Khu vực 3,2,ENG01
1C3AD212XPvAibaEXe/5SY0P9d9+eBBhx2Cw35F1,1996.0,1.0,0.0,9.0,ANTT2014,CQUI,0,THPT,Khu vực 3,2,ENG01
D80820A1XPvAibaEXe/5SY0P9d9+eLlBx9nL4U4E,1995.0,1.0,-1.0,9.0,CNTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
6C74DCBCXPvAibaEXe/5SY0P9d9+ePOjz5kpYB9j,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
A92C7D7EXPvAibaEXe/9XMaU/9dsP3ZMX8Z2sU3/,1996.0,1.0,0.0,9.0,KHMT0001,CQUI,0,THPT,Khu vực 2,2,ENG01
D8A433FEXPvAibaEXe/9XMaU/9dsP4HOIzNsbFZq,1996.0,1.0,0.0,9.0,ANTN2014,KSTN,0,THPT,Khu vực 2,2,ENG01
431B54F6XPvAibaEXe/9XMaU/9dsPyDQ+jhIZQ1j,1996.0,1.0,0.0,9.0,CTTT2014,CTTT,0,THPT,Khu vực 3,2,ENG04
ACAC3501XPvAibaEXe/9XMaU/9dsP2V7OUutWEGf,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2 NT,2,ENG01
D0E9FFC8XPvAibaEXe/9XMaU/9dsP+5xafFkD3sZ,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2 NT,2,ENG01
0AB2AC8EXPvAibaEXe/9XMaU/9dsP7xXXR4Qke5Q,1996.0,1.0,0.0,9.0,CNTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
D036AF14XPvAibaEXe/9XMaU/9dsP7W4nlRjh3OM,1996.0,1.0,0.0,9.0,KHMT0001,CNTN,0,THPT,Khu vực 1,3,ENG01
8D077F26XPvAibaEXe/9XMaU/9dsPw9rujlD3/zi,1996.0,1.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
B6B6C879XPvAibaEXe/9XMaU/9dsP0YXCCeOvvFr,1996.0,1.0,0.0,9.0,MTCL2014,CLC,0,THPT,Khu vực 3,2,ENG01
3BA2638AXPvAibaEXe80CLygfiFTYIF9lGijqsfM,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
D8C09AE3XPvAibaEXe80CLygfiFTYAAKf5zXmrfn,1996.0,1.0,0.0,9.0,KTPM2014,CQUI,0,THPT,Khu vực 3,2,ENG01
D18B24FAXPvAibaEXe80CLygfiFTYJS78BGflfGo,1996.0,1.0,0.0,9.0,ANTN2014,KSTN,0,THPT,Khu vực 2,2,ENG01
ED218BC0XPvAibaEXe80CLygfiFTYBh7rOFupLnS,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2,2,ENG01
51ABA153XPvAibaEXe80CLygfiFTYC0BypVMJWgH,1996.0,1.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
1D8411ABXPvAibaEXe80CLygfiFTYGXD+dIICDlA,1996.0,1.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
6E832832XPvAibaEXe80CLygfiFTYH07DEeZtbIp,1996.0,1.0,0.0,9.0,CNTT2014,CQUI,0,THPT,Khu vực 3,2,ENG01
9DF18B69XPvAibaEXe80CLygfiFTYHHljkL4Y9Lt,1995.0,1.0,-1.0,9.0,CTTT2014,CTTT,0,THPT,Khu vực 2,3,ENG04
90EAB7D3XPvAibaEXe80CLygfiFTYEBxkX3zTLqO,1995.0,1.0,-1.0,9.0,MTCL2014,CLC,0,THPT,Khu vực 2,2,ENGBT
9D14729AXPvAibaEXe8WdGcsQTF3yLZ3B0b1W9X0,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2,3,ENG01
C61628C0XPvAibaEXe8WdGcsQTF3yDxTfC1zIue0,1996.0,1.0,0.0,9.0,KHMT0001,CQUI,0,THPT,Khu vực 2,2,ENG01
9884C11CXPvAibaEXe8WdGcsQTF3yMswo+0Ve8NQ,1996.0,1.0,0.0,9.0,MTCL2014,CLC,0,THPT,Khu vực 2,3,ENG01
812FEF5DXPvAibaEXe8WdGcsQTF3yAkfM+A4rrJk,1996.0,1.0,0.0,9.0,MTCL2014,CLC,0,THPT,Khu vực 2,3,ENG01
51F5CC70XPvAibaEXe8WdGcsQTF3yJIdZH0CWn7t,1996.0,1.0,0.0,9.0,KTPM2014,CQUI,0,THPT,Khu vực 2,2,ENG01
414CD0CDXPvAibaEXe8WdGcsQTF3yIf1jfCxonbD,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2,2,ENG01
7075BE69XPvAibaEXe8WdGcsQTF3yHQhmzrDl1Yc,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 2 NT,2,ENG01
DC568C24XPvAibaEXe8WdGcsQTF3yCy04j7JaMTM,1996.0,1.0,0.0,9.0,KHMT2014,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
2D57A854XPvAibaEXe8WdGcsQTF3yDJk01mdVJzW,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2 NT,2,ENG01
3B527F18XPvAibaEXe8WdGcsQTF3yDY1AULs3U1x,1996.0,1.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
FDCA1F81XPvAibaEXe+xw+0gOjOR0FlMrNx/+TZG,1996.0,1.0,0.0,9.0,HTTT2014,CQUI,0,THPT,Khu vực 2,1,ENG01
231393B0XPvAibaEXe+xw+0gOjOR0PK5J6OAawo7,1995.0,1.0,-1.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
44A0CC40XPvAibaEXe+xw+0gOjOR0N++o8KbRpYq,1996.0,0.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2,2,ENG01
AABCA0E0XPvAibaEXe+xw+0gOjOR0BD2ghb/Cj1M,1995.0,1.0,-1.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 3,2,ENG01
118F3451XPvAibaEXe+xw+0gOjOR0LX1Iih/kDxx,1996.0,1.0,0.0,9.0,MMTT2014,CQUI,0,THPT,Khu vực 2,2,ENG01
6E1EC6E3XPvAibaEXe+xw+0gOjOR0ArvNOutmoXN,1996.0,1.0,0.0,9.0,CNTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
7F4471C9XPvAibaEXe+xw+0gOjOR0I3+TenBaTT4,1996.0,0.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2 NT,2,ENG01
AAF7F152XPvAibaEXe/baiw3K4HkFzl+Wq31fVGa,1996.0,1.0,0.0,9.0,MMTT2014,CQUI,0,THPT,Khu vực 3,2,ENG01
F71855D2XPvAibaEXe/baiw3K4HkF6wI5F6w6e/1,1996.0,0.0,0.0,9.0,HTTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
364C01E5XPvAibaEXe/baiw3K4HkF0B1jHz/g2mU,1996.0,1.0,0.0,9.0,KHMT2014,CQUI,0,THPT,Khu vực 3,1,ENG01
C652408CXPvAibaEXe/baiw3K4HkF5HM+yiC7grI,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2 NT,2,ENG01
BEF962A2XPvAibaEXe/baiw3K4HkF+t6hSvKbPBr,1996.0,1.0,0.0,9.0,KHMT0001,CNTN,0,THPT,Khu vực 3,1,ENG01
04B8CFCFXPvAibaEXe/baiw3K4HkF2jQGbVW7zgO,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 3,3,ENG01
FE367B70XPvAibaEXe/baiw3K4HkF29v5WC6Y3t+,1996.0,1.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
61ED53DFXPvAibaEXe/baiw3K4HkFxzsFQRZdGJ5,1996.0,1.0,0.0,9.0,KHMT2014,CQUI,0,THPT,Khu vực 2,2,ENG01
A675C95CXPvAibaEXe8dZIB3odxynjCdWLhxMdlo,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2,2,ENG01
A3432242XPvAibaEXe8dZIB3odxynvRsIZuhEiHG,1996.0,1.0,0.0,9.0,KTMT2014,CQUI,0,THPT,Khu vực 2,2,ENG01
1A57D711XPvAibaEXe8dZIB3odxynish6zKkFVzW,1996.0,1.0,0.0,9.0,KTMT2014,CQUI,0,THPT,Khu vực 3,2,ENG01
29C09889XPvAibaEXe8dZIB3odxynhtkSv0G/qxR,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
162B997EXPvAibaEXe8dZIB3odxynvLl7gPAdm0t,1996.0,1.0,0.0,9.0,MTCL2014,CLC,0,THPT,Khu vực 3,3,ENG01
3B369BE8XPvAibaEXe/9n4RXguPAYMnCmbENlty2,1996.0,1.0,0.0,9.0,KTPM0001,CLC,0,THPT,Khu vực 2,3,ENG01
E41882FEXPvAibaEXe/9n4RXguPAYEAxQQmOAAZG,1996.0,1.0,0.0,9.0,KHMT2014,CQUI,0,THPT,Khu vực 2,2,ENG01
0A8C9A4BXPvAibaEXe/9n4RXguPAYPQDYpD5T/PA,1996.0,1.0,0.0,9.0,HTTT0001,CLC,0,THPT,Khu vực 3,3,ENG01
CF73DD3CXPvAibaEXe/9n4RXguPAYNhPkL6cwTol,1996.0,1.0,0.0,9.0,KTPM2014,CQUI,0,THPT,Khu vực 2,2,ENG01
5744B505XPvAibaEXe/9n4RXguPAYLy1ULuVcNNN,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 2 NT,3,ENG01
496BA332XPvAibaEXe/9n4RXguPAYPE1qUnKCdpJ,1996.0,1.0,0.0,9.0,MMTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
A02C92D9XPvAibaEXe/9n4RXguPAYASjIqcBPLH1,1996.0,1.0,0.0,9.0,CNTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
885D43C3XPvAibaEXe/9n4RXguPAYPCdAJhH+UNK,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2,2,ENG01
B6496AD5XPvAibaEXe/9n4RXguPAYJnEBVwvE4Wm,1996.0,1.0,0.0,9.0,HTTT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
6988D28AXPvAibaEXe9MSDlNDFbYdo3rYOhSopw2,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 3,2,ENG01
5B13E979XPvAibaEXe9MSDlNDFbYdm7ZbP6bCKMi,1994.0,1.0,-2.0,9.0,KHMT0001,CQUI,0,THPT,Khu vực 2,3,ENG01
A191B068XPvAibaEXe9MSDlNDFbYdoCiNVMOPF2D,1996.0,0.0,0.0,9.0,KTMT2014,CQUI,0,THPT,Khu vực 3,2,ENG01
459ADBDFXPvAibaEXe9MSDlNDFbYdqjhBRShbHKJ,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 3,2,ENG01
D712BFCEXPvAibaEXe9MSDlNDFbYdstcpztF17Qf,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 3,2,ENG01
D93973F0XPvAibaEXe9MSDlNDFbYdv+00TzAQCSX,1996.0,1.0,0.0,9.0,ANTT2014,CQUI,0,THPT,Khu vực 3,2,ENG01
9D2478E5XPvAibaEXe9MSDlNDFbYdoly8gfyWDms,1996.0,1.0,0.0,9.0,ANTT2014,CQUI,0,THPT,Khu vực 2,2,ENG01
1DDFEC8DXPvAibaEXe9MSDlNDFbYdrDAitYufILG,1996.0,1.0,0.0,9.0,HTTT0001,CTTT,0,THPT,Khu vực 2 NT,3,ENG04
B34BE99FXPvAibaEXe8c53vaOKMxC1fOucMsJhG8,1996.0,1.0,0.0,9.0,KHMT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
F8A375A3XPvAibaEXe8c53vaOKMxC9xXYQrtfUH2,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 3,2,ENG01
0D2B48D3XPvAibaEXe8c53vaOKMxCzqf3f9CtSj+,1995.0,1.0,-1.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 2 NT,2,ENG01
371F5AE9XPvAibaEXe8c53vaOKMxC9TpnxULmvfr,1996.0,1.0,0.0,9.0,KTPM2014,CQUI,0,THPT,Khu vực 2,3,ENG01
047B5CA3XPvAibaEXe8c53vaOKMxC239GQMYdXlR,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 3,2,ENG01
B33E7B54XPvAibaEXe8c53vaOKMxC0URHI2A3waU,1996.0,1.0,0.0,9.0,MMTT0001,CQUI,0,THPT,Khu vực 3,2,ENG01
0D1D6419XPvAibaEXe8c53vaOKMxCwtlsMCgFPbi,1996.0,1.0,0.0,9.0,TMĐT2014,CQUI,0,THPT,Khu vực 2,3,ENGBT
2C048813XPvAibaEXe8c53vaOKMxC6OcYPNvqU2m,1996.0,1.0,0.0,9.0,PMCL2014.2,CLC,0,THPT,Khu vực 2,3,ENG01
38FB4ADDXPvAibaEXe8c53vaOKMxC0jV7Wt4ja3z,1996.0,1.0,0.0,9.0,KTMT2014,CQUI,0,THPT,Khu vực 2,2,ENG01
2086199EXPvAibaEXe9Qk6hDUWKQXYCENEFk6Wn/,1996.0,1.0,0.0,9.0,PMCL2014.2,CLC,0,THPT,Khu vực 2,3,ENG01
C4F596B7XPvAibaEXe9Qk6hDUWKQXZP98Rz5k643,1996.0,1.0,0.0,9.0,KHMT0001,CNTN,0,THPT,Khu vực 2,2,ENG01
8A4942E7XPvAibaEXe9Qk6hDUWKQXd90HPAVxS/v,1994.0,1.0,-2.0,9.0,KHMT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
5A10E2B2XPvAibaEXe9Qk6hDUWKQXY8MwWryrhWu,1996.0,1.0,0.0,9.0,KTMT0001,CQUI,0,THPT,Khu vực 3,3,ENG01
3B35AABBXPvAibaEXe9Qk6hDUWKQXa1f1s5GACsT,1994.0,1.0,-2.0,9.0,HTTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
9D1D0D5CXPvAibaEXe9Qk6hDUWKQXS/sN5/7YvvK,1996.0,1.0,0.0,9.0,KTPM2014,CQUI,0,THPT,Khu vực 2,2,ENG01
0D8ACB1AXPvAibaEXe9Qk6hDUWKQXW1vlY8dR29I,1996.0,1.0,0.0,9.0,MMTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
7012FFE8XPvAibaEXe9Qk6hDUWKQXYWExMCOA+uA,1996.0,1.0,0.0,9.0,KTPM0001,CQUI,0,THPT,Khu vực 2,3,ENG01
A5CBFD30XPvAibaEXe+xxRCacZP96nDee0c9rTgN,1996.0,1.0,0.0,9.0,KTPM0001,CLC,0,THPT,Khu vực 3,2,ENG01
DA3DF53DXPvAibaEXe+xxRCacZP96tkiOBxYLD7W,1996.0,1.0,0.0,9.0,ANTN2014,KSTN,0,THPT,Khu vực 2,2,ENG01
44C83847XPvAibaEXe+xxRCacZP96mHxNEpUbDfG,1996.0,1.0,0.0,9.0,CNTT2014,CQUI,0,THPT,Khu vực 2,3,ENG01
